x,y
307,0.22258684082918545
308,0.22036097242089359
309,0.21815736269668465
310,0.2159757890697178
311,0.21381603117902062
312,0.21167787086723042
313,0.20956109215855812
314,0.20746548123697253
315,0.2053908264246028
316,0.20333691816035676
317,0.2013035489787532
318,0.19929051348896565
319,0.19729760835407598
320,0.1953246322705352
321,0.19337138594782985
322,0.19143767208835155
323,0.18952329536746804
324,0.19429472908046003
325,0.19568511512298875
326,0.20372826397175886
327,0.20169098133204127
328,0.19967407151872085
329,0.19767733080353364
330,0.1957005574954983
331,0.19374355192054332
332,0.19180611640133788
333,0.1898880552373245
334,0.18798917468495124
335,0.18610928293810172
336,0.1842481901087207
337,0.1824057082076335
338,0.18058165112555716
339,0.17877583461430158
340,0.17698807626815857
341,0.175218195505477
342,0.1734660135504222
343,0.171731353414918
344,0.1700140398807688
345,0.1783138994819611
346,0.1765307604871415
347,0.17476545288227008
348,0.17301779835344738
349,0.1712876203699129
350,0.16957474416621376
351,0.16787899672455162
352,0.16953354009063942
353,0.16783820468973304
354,0.16615982264283571
355,0.16449822441640735
356,0.16285324217224328
357,0.16122470975052086
358,0.15961246265301565
359,0.1580163380264855
360,0.15643617464622064
361,0.15487181289975843
362,0.15332309477076084
363,0.15178986382305323
364,0.1502719651848227
365,0.14876924553297446
366,0.1472815530776447
367,0.14580873754686827
368,0.14435065017139959
369,0.1429071436696856
370,0.14147807223298875
371,0.14006329151065885
372,0.13866265859555227
373,0.13727603200959673
374,0.13590327168950075
375,0.14454423897260577
376,0.14309879658287972
377,0.14166780861705092
378,0.1402511305308804
379,0.1388486192255716
380,0.1374601330333159
381,0.13608553170298274
382,0.13805800971928622
383,0.13667742962209337
384,0.13864398865920577
385,0.1372575487726137
386,0.13588497328488755
387,0.13452612355203866
388,0.13318086231651827
389,0.1318490536933531
390,0.13053056315641956
391,0.12922525752485536
392,0.1279330049496068
393,0.12665367490011073
394,0.12538713815110963
395,0.12413326676959853
396,0.13289193410190256
397,0.13156301476088353
398,0.1302473846132747
399,0.12894491076714196
400,0.12765546165947053
401,0.12637890704287583
402,0.12511511797244707
403,0.12386396679272259
404,0.12262532712479536
405,0.12139907385354741
406,0.12018508311501193
407,0.1189832322838618
408,0.11779339996102318
409,0.11661546596141295
410,0.12544931130179882
411,0.12419481818878082
412,0.12295287000689302
413,0.12172334130682409
414,0.12050610789375585
415,0.11930104681481829
416,0.11810803634667011
417,0.1169269559832034
418,0.11575768642337138
419,0.11460010955913766
420,0.11345410846354628
421,0.11898623404557748
422,0.11779637170512171
423,0.1166184079880705
424,0.1154522239081898
425,0.1142977016691079
426,0.11315472465241681
427,0.11535651073922598
428,0.11420294563183372
429,0.11306091617551539
430,0.11193030701376024
431,0.11081100394362263
432,0.1097028939041864
433,0.10860586496514453
434,0.10751980631549309
435,0.10644460825233816
436,0.10538016216981477
437,0.10432636054811663
438,0.10328309694263546
439,0.1022502659732091
440,0.101227763313477
441,0.10021548568034223
442,0.09921333082353881
443,0.09822119751530342
444,0.09723898554015038
445,0.10626659568474889
446,0.1152039297279014
447,0.11405189043062239
448,0.11291137152631617
449,0.111782257811053
450,0.11066443523294246
451,0.10955779088061304
452,0.10846221297180692
453,0.10737759084208884
454,0.10630381493366794
455,0.10524077678433126
456,0.10418836901648795
457,0.10314648532632308
458,0.10211502047305984
459,0.10109387026832924
460,0.10008293156564595
461,0.09908210224998949
462,0.0980912812274896
463,0.0971103684152147
464,0.09613926473106255
465,0.09517787208375192
466,0.0942260933629144
467,0.09328383242928526
468,0.09235099410499241
469,0.09142748416394249
470,0.09051320932230306
471,0.08960807722908003
472,0.08871199645678923
473,0.08782487649222134
474,0.09027996106063246
475,0.08937716145002614
476,0.08848338983552588
477,0.08759855593717063
478,0.08672257037779892
479,0.08585534467402092
480,0.08499679122728071
481,0.0841468233150079
482,0.08330535508185782
483,0.08247230153103924
484,0.08164757851572885
485,0.08083110273057156
486,0.08002279170326584
487,0.07922256378623319
488,0.07843033814837086
489,0.07764603476688715
490,0.07686957441921828
491,0.0761008786750261
492,0.08200653655494251
493,0.08118647118939308
494,0.08037460647749915
495,0.07957086041272415
496,0.07877515180859691
497,0.07798740029051095
498,0.07720752628760584
499,0.07643545102472978
500,0.07567109651448248
